image,question,answer,split
chicken_060.jpg,Mào của con gà trống có màu gì?,Mào của nó có màu đỏ.,train
chicken_060.jpg,Tất cả gà trong ảnh đều đang cúi đầu?,"Không, có con đang ngẩng đầu.",train
chicken_061.jpg,Trong ảnh có những con vật nào?,Có hai con gà trong ảnh.,train
chicken_061.jpg,Có bao nhiêu con gà màu trắng?,Có hai con gà màu trắng.,train
chicken_061.jpg,Hai con gà đang đứng ở đâu?,Chúng đang đứng trong một cái chuồng.,train
chicken_061.jpg,Con gà phía sau có đốm đen không?,"Có, con gà phía sau có đốm đen.",train
chicken_062.jpg,Đây là con vật gì?,Đây là một con gà.,train
chicken_062.jpg,Có mấy con gà trong hình?,Chỉ có một con gà trong hình.,train
chicken_062.jpg,Con gà đang đứng trên cái gì?,Con gà đang đứng trên sỏi đá.,train
chicken_062.jpg,Lông của con gà có màu trắng không?,"Không, lông của nó có màu đen.",train
chicken_063.jpg,Con vật trong ảnh là con gì?,Đây là một con gà đen.,train
chicken_063.jpg,Bạn thấy bao nhiêu con gà?,Tôi thấy một con gà duy nhất.,train
chicken_063.jpg,Con gà đang đứng trên bề mặt gì?,Nó đang đứng trên thảm cỏ xanh.,train
chicken_063.jpg,Cái mào của con gà có màu đỏ không?,"Có, mào của nó có màu đỏ.",train
chicken_064.jpg,Đây là gà trống hay gà mái?,Đây là một con gà trống.,train
chicken_064.jpg,Có bao nhiêu con gà ở đây?,Có một con gà trống ở đây.,train
chicken_064.jpg,Bộ lông của con gà màu gì?,Bộ lông của nó màu đen bóng.,train
chicken_064.jpg,Con gà có cái mào lớn không?,"Có, nó có một cái mào rất lớn.",train
chicken_065.jpg,Lông con gà này có đặc điểm gì?,Bộ lông của nó rất xù.,train
chicken_065.jpg,Có mấy con gà trong bãi cỏ?,Có một con gà trong bãi cỏ.,train
chicken_065.jpg,Con gà đang đứng ở đâu?,Nó đang đứng giữa bãi cỏ.,train
chicken_065.jpg,Lông của con gà có màu đen không?,"Không, bộ lông của nó màu trắng.",train
chicken_066.jpg,Trên đầu con gà có gì nổi bật?,Đầu nó có một chùm lông xù.,train
chicken_066.jpg,Có bao nhiêu con gà trong hình?,Có một con gà trong hình.,train
chicken_066.jpg,Lông ở cổ con gà màu gì?,Lông ở cổ nó có màu nâu.,train
chicken_066.jpg,Con gà này có đuôi dài không?,"Có, con gà này có đuôi dài.",train
chicken_067.jpg,Đàn gà đang làm gì?,Chúng đang đi kiếm ăn trên cỏ.,train
chicken_067.jpg,Có bao nhiêu con gà trong ảnh?,Có bảy con gà trong ảnh.,train
chicken_067.jpg,Phía sau đàn gà có cái gì?,Phía sau chúng có một gốc cây.,train
chicken_067.jpg,Đàn gà có bộ lông màu trắng không?,"Không, chúng có bộ lông màu nâu.",train
chicken_068.jpg,Đây là những con gà gì?,Đây là hai con gà trống đen.,train
chicken_068.jpg,Bạn đếm được bao nhiêu con gà?,Tôi đếm được hai con gà.,train
chicken_068.jpg,Mào của chúng có màu gì?,Mào của hai con gà màu đỏ.,train
chicken_068.jpg,Chúng có đang đứng gần nhau không?,"Có, chúng đang đứng rất gần nhau.",train
chicken_069.jpg,Bạn nhìn thấy con vật gì?,Tôi nhìn thấy một con gà.,train
chicken_069.jpg,Có mấy con gà trong bức ảnh này?,Chỉ có một con gà xuất hiện.,train
chicken_069.jpg,Con gà đang nhìn về hướng nào?,Con gà đang nhìn về bên trái.,train
chicken_069.jpg,Mỏ của con gà có màu vàng không?,"Có, mỏ của nó có màu vàng.",train
chicken_070.jpg,Đàn gà này có đặc điểm gì chung?,Bộ lông của chúng có màu xám.,train
chicken_070.jpg,Có tổng cộng bao nhiêu con gà?,Có tổng cộng ba con gà.,train
chicken_070.jpg,Phía sau đàn gà là cái gì?,Phía sau là một hàng rào lưới.,train
chicken_070.jpg,Mào của con gà phía trước màu đen phải không?,"Không, mào của nó có màu đỏ.",train
chicken_071.jpg,Con vật trong ảnh là con gì?,Đây là một con gà trống.,train
chicken_071.jpg,Có bao nhiêu con gà trong bức ảnh?,Có một con gà trong ảnh.,train
chicken_071.jpg,Đuôi của con gà có màu gì?,Đuôi của con gà có màu đen.,train
chicken_071.jpg,Con gà có đứng gần máng ăn không?,"Có, nó đứng gần một máng ăn.",train
chicken_072.jpg,Bức ảnh chụp con vật nào?,Bức ảnh chụp một con gà mái.,train
chicken_072.jpg,Có mấy con gà xuất hiện trong hình?,Có một con gà xuất hiện trong hình.,train
chicken_072.jpg,Bộ lông của con gà có màu gì?,Bộ lông của nó có màu nâu.,train
chicken_072.jpg,Con gà có đang đứng trên cỏ không?,"Không, nó đang đứng trên mặt đất.",train
chicken_073.jpg,Bức ảnh này chụp con vật gì?,Đây là một con gà trống.,train
chicken_073.jpg,Có bao nhiêu con gà trong lồng sắt?,Có hai con gà trong lồng sắt.,train
chicken_073.jpg,Lông cổ của con gà có màu gì?,Lông cổ của nó có màu vàng cam.,train
chicken_073.jpg,Con gà phía trước có quay mặt đi không?,"Không, nó đang nhìn sang ngang.",train
chicken_074.jpg,Con vật đang bước đi là con gì?,Đó là một con gà trống.,train
chicken_074.jpg,Có mấy con gà trong bức hình này?,Có một con gà trong bức hình.,train
chicken_074.jpg,Phần lớn bộ lông của con gà màu gì?,Phần lớn bộ lông có màu đen.,train
chicken_074.jpg,Chân con gà có đeo vòng không?,"Có, chân nó có đeo một chiếc vòng.",train
chicken_075.jpg,Con vật trong hình là con gà gì?,Đây là một con gà mái.,train
chicken_075.jpg,Bức ảnh này có bao nhiêu con gà?,Có hai con gà trong ảnh.,train
chicken_075.jpg,Lông của con gà mái chính có màu gì?,Lông của nó có màu nâu đen.,train
chicken_075.jpg,Con gà có đang đứng trên cỏ xanh không?,"Không, nó đứng trên lớp rơm khô.",train
chicken_076.jpg,Đây là giống vật nuôi nào?,Đây là một con gà lông xù.,train
chicken_076.jpg,Có bao nhiêu con gà trong bức hình?,Chỉ có một con gà trong bức hình.,train
chicken_076.jpg,Bộ lông của con gà có màu gì?,Bộ lông của nó có màu trắng.,train
chicken_076.jpg,Xung quanh con gà có cỏ không?,"Có, xung quanh nó có rất nhiều cỏ.",train
chicken_077.jpg,Bức ảnh chụp con vật gì?,Đây là một con gà trọc cổ.,train
chicken_077.jpg,Có bao nhiêu con gà trong bức ảnh?,Có một con gà trong bức ảnh.,train
chicken_077.jpg,Da cổ của con gà có màu gì?,Da cổ của nó có màu đỏ.,train
chicken_077.jpg,Dưới chân con gà có rơm rạ không?,"Có, dưới chân nó có rơm rạ.",train
chicken_078.jpg,Bức ảnh chụp con vật gì?,Bức ảnh chụp một con gà mái.,train
chicken_078.jpg,Có mấy con gà trong bức hình này?,Có một con gà trong hình.,train
chicken_078.jpg,Lông đuôi của con gà có màu gì?,Lông đuôi của nó có đốm trắng.,train
chicken_078.jpg,Có lá cây rụng trên mặt đất không?,"Có, có vài chiếc lá rụng trên đất.",train
chicken_079.jpg,Bức ảnh này chụp những con vật gì?,Bức ảnh chụp những con gà.,train
chicken_079.jpg,Có tất cả bao nhiêu con gà trong ảnh?,Có tổng cộng ba con gà.,train
chicken_079.jpg,Con gà trống ở giữa có màu gì?,Con gà trống có bộ lông màu trắng.,train
chicken_079.jpg,Đàn gà có đang ở ngoài đường không?,"Không, chúng đang ở trong một khu chuồng.",train
chicken_080.jpg,Những con vật trong ảnh là con gì?,Chúng là những con gà.,train
chicken_080.jpg,Có bao nhiêu con gà trong bức ảnh này?,Bức ảnh này có ba con gà.,train
chicken_080.jpg,Bộ lông của những con gà có màu gì?,Chúng có bộ lông màu trắng đen.,train
chicken_080.jpg,Có khúc gỗ nào trên mặt đất không?,"Có, có một khúc gỗ trên mặt đất.",train
chicken_081.jpg,Trong ảnh có con vật gì?,Đây là một con gà mái.,train
chicken_081.jpg,Có bao nhiêu con gà trong ảnh?,Có một con gà trong ảnh.,train
chicken_081.jpg,Con gà có bộ lông màu gì?,Con gà có bộ lông màu nâu.,train
chicken_081.jpg,Con gà có đang đứng trên cỏ không?,"Có, con gà đang đứng trên cỏ.",train
chicken_082.jpg,Con vật chính trong ảnh là gì?,Nó là một con gà mái.,train
chicken_082.jpg,Mỏ của con gà có màu gì?,Mỏ của con gà có màu vàng.,train
chicken_082.jpg,Bức ảnh có chụp cận cảnh không?,"Có, bức ảnh chụp rất cận cảnh.",train
chicken_082.jpg,Có mấy con gà xuất hiện rõ nhất?,Có một con gà xuất hiện rõ.,train
chicken_083.jpg,Con gà này có lông màu gì?,Con gà này có lông màu đen.,train
chicken_083.jpg,Con gà có lông màu trắng phải không?,"Không, con gà có lông màu đen.",train
chicken_083.jpg,Có bao nhiêu con vật trong ảnh?,Có một con vật trong bức hình.,train
chicken_083.jpg,Con gà đang đi dạo ở đâu?,Con gà đang đi trên bãi cỏ.,train
chicken_084.jpg,Có bao nhiêu con gà trong ảnh?,Có bốn con gà trong bức ảnh.,train
chicken_084.jpg,Trong đàn gà có gà trống không?,"Có, trong đàn có một gà trống.",train
chicken_084.jpg,Đa số những con gà có màu gì?,Đa số chúng có lông màu đen.,train
chicken_084.jpg,Đàn gà đang đi lại ở đâu?,Chúng đang đi lại trên bãi cỏ.,train
chicken_085.jpg,Con vật trong ảnh là gà gì?,Đây là một con gà trống.,train
chicken_085.jpg,Con gà có bị buộc chân không?,"Có, con gà bị buộc ở chân.",train
chicken_085.jpg,Lông cổ của gà trống màu gì?,Lông cổ của nó màu vàng cam.,train
chicken_085.jpg,Bức ảnh chụp mấy con gà trống?,Bức ảnh chụp một con gà trống.,train
chicken_086.jpg,Điểm nổi bật trên đầu gà là gì?,Đó là một chiếc mào màu đỏ.,train
chicken_086.jpg,Con gà trống đang đứng ở đâu?,Nó đang đứng trên bãi cỏ xanh.,train
chicken_086.jpg,Con gà này có bộ lông trắng không?,"Không, nó có lông đen và cam.",train
chicken_086.jpg,Có bao nhiêu con gà trong ảnh?,Chỉ có một con gà trong ảnh.,train
chicken_087.jpg,Gà trống đang đứng trên bề mặt nào?,Nó đứng trên một con đường đá.,train
chicken_087.jpg,Con gà có đứng trên cỏ không?,"Không, con gà đang đứng trên đá.",train
chicken_087.jpg,Lông cổ của gà trống màu gì?,Lông cổ của nó có màu vàng.,train
chicken_087.jpg,Bức ảnh có mấy con gà trống?,Bức ảnh có một con gà trống.,train
chicken_088.jpg,Phần thân dưới của gà trống màu gì?,Phần thân dưới của nó màu đen.,train
chicken_088.jpg,Lông đuôi của con gà có dài không?,"Có, lông đuôi của nó khá dài.",train
chicken_088.jpg,Bức ảnh chụp con vật gì?,Bức ảnh chụp một con gà trống.,train
chicken_088.jpg,Có bao nhiêu con vật trong ảnh?,Có một con vật trong bức ảnh.,train
chicken_089.jpg,Lông cổ của con gà này màu gì?,Lông cổ của nó có màu trắng.,train
chicken_089.jpg,Con gà đang quay mặt về hướng nào?,Con gà đang quay mặt sang trái.,train
chicken_089.jpg,Con gà có bộ lông đuôi đen không?,"Có, con gà có bộ lông đuôi đen.",train
chicken_089.jpg,Có mấy con vật xuất hiện trong ảnh?,Có một con vật xuất hiện ở đây.,train
chicken_090.jpg,Dưới chân con gà có gì đặc biệt?,Có một cái bóng đen dưới đất.,train
chicken_090.jpg,Trời có đang nắng gắt không?,"Có, trời nắng tạo ra bóng đậm.",train
chicken_090.jpg,Mào của con gà trống màu gì?,Mào của con gà có màu đỏ.,train
chicken_090.jpg,Có bao nhiêu con gà xuất hiện rõ?,Có một con gà xuất hiện rõ.,train
chicken_091.jpg,Bức ảnh này chụp con vật gì?,Đây là một con gà trống.,train
chicken_091.jpg,Có bao nhiêu con gà trong ảnh?,Bức ảnh có một con gà.,train
chicken_091.jpg,Phần lông ở cổ con gà màu gì?,Phần lông ở cổ có màu trắng.,train
chicken_091.jpg,Con gà đang đứng trên thảm cỏ phải không?,"Có, con gà đang đứng trên cỏ.",train
chicken_092.jpg,Con vật trong hình là con gì?,Đây là một con gà trống.,train
chicken_092.jpg,Bạn thấy bao nhiêu con gà?,Tôi thấy một con gà.,train
chicken_092.jpg,Bộ lông ở cổ con gà màu gì?,Lông cổ gà có màu nâu đỏ.,train
chicken_092.jpg,Chân con gà có bị buộc dây không?,"Có, chân gà bị buộc dây xanh.",train
chicken_093.jpg,Hai con vật trong ảnh là gì?,Chúng là hai con gà mái.,train
chicken_093.jpg,Bức ảnh này có mấy con gà?,Bức ảnh có hai con gà.,train
chicken_093.jpg,Lông của những con gà này màu gì?,Lông của chúng có màu nâu.,train
chicken_093.jpg,Những con gà đang đi trên cỏ phải không?,"Có, chúng đang đi trên cỏ.",train
chicken_094.jpg,Bức ảnh chụp con vật gì?,Bức ảnh chụp một con gà mái.,train
chicken_094.jpg,Số lượng con vật trong ảnh là bao nhiêu?,Bức ảnh có một con gà mái.,train
chicken_094.jpg,Con gà có bộ lông màu đen phải không?,"Không, con gà có lông màu nâu.",train
chicken_094.jpg,Bề mặt dưới chân con gà là gì?,Dưới chân con gà là bãi cỏ.,train
chicken_095.jpg,Con vật nổi bật trong ảnh là gì?,Đó là một con gà trống.,train
chicken_095.jpg,Có bao nhiêu con chim ở phía sau?,Phía sau có hai con chim nhỏ.,train
chicken_095.jpg,Lông đuôi của con gà có màu gì?,Lông đuôi có màu xanh đen.,train
chicken_095.jpg,Con gà có đang đứng trên cỏ không?,"Không, nó đứng trên mặt đất.",train
chicken_096.jpg,Con gà phía trước là gà trống phải không?,"Có, nó là một con gà trống.",train
chicken_096.jpg,Tổng cộng có mấy con gà trong ảnh?,Bức ảnh chứa hai con gà.,train
chicken_096.jpg,Lông cổ của con gà trống màu gì?,Lông cổ của nó có màu đỏ.,train
chicken_096.jpg,Con gà trống đang đứng ở đâu?,Con gà đang đứng trên bãi cỏ.,train
chicken_097.jpg,Bức ảnh cho thấy con vật gì?,Đây là một con gà trống.,train
chicken_097.jpg,Bạn thấy bao nhiêu con gà ở đây?,Tôi thấy một con gà ở đây.,train
chicken_097.jpg,Lông ở phần cổ con gà màu gì?,Lông cổ gà có màu vàng ươm.,train
chicken_097.jpg,Con gà có đang nằm trên cỏ không?,"Không, con gà đang đứng trên cỏ.",train
chicken_098.jpg,Con vật trong ảnh là loài gì?,Đây là một con gà.,train
